Firm,original_leaf,canonical_leaf,row_view,row_source,row_date,join_type,candidate_generation_rule,token_overlap,relationship_verdict,mapping_action,review_required,mapping_reason
StepStone,RE - Europe Offices (Secondary/Non-Prime),,U,Real Estate House Views Report Spring 2026,03/06/2026,near_leaf,short_label_containment + structural,0.8333,distinct,kept,false,"Europe secondary/non-prime offices ('Lower quality, outdated office stock in secondary locations') distinct from prime offices."
StepStone,RE - UK Commercial,,U,Real Estate House Views Report Spring 2026,03/06/2026,near_leaf,short_label_containment + structural,0.8333,distinct,kept,false,UK commercial ('Regional UK markets rank poorly due to job types and current high vacancy') is a distinct regional call.
StepStone,RE - Retail (Prime),,O,Real Estate House Views Report Spring 2026,03/06/2026,near_leaf,short_label_containment + structural,0.8333,distinct,kept,false,Prime retail winners ('Prime high-street retail in major cities') distinct from mid-market and broad retail.
StepStone,RE - Offices (Prime),,O,Real Estate House Views Report Spring 2026,03/06/2026,near_leaf,short_label_containment + structural,0.8333,distinct,kept,false,APAC prime offices ('Well-located assets in Seoul and Tokyo/Osaka') distinct from secondary offices and other geographies.
StepStone,RE - Offices (Secondary/Non-Prime),,U,Real Estate House Views Report Spring 2026,03/06/2026,near_leaf,short_label_containment + structural,0.8333,distinct,kept,false,APAC secondary/non-prime offices ('Secondary locations in Melbourne and Sydney') distinct from prime offices.
T. Rowe Price,AI,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 0 is the broad thematic call that 'being ""long AI"" remains compelling', separate from a specific tech-sector positioning."
T. Rowe Price,IT/Tech/Telecomms (inc. AI),,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 1 is a distinct sector call favoring 'industrial and hardware technology companies enabling the physical infrastructure build-out', not the broad AI theme."
T. Rowe Price,EM Debt - Hard Currency,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6000,distinct,kept,false,"Row 0 is the 'Emerging Market Dollar Sovereigns' hard-currency dial, a separate instrument from local-currency debt."
T. Rowe Price,EM Debt - Local Currency,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6000,distinct,kept,false,"Row 1 is the 'EM Local Currency' dial driven by 'a weaker U.S. dollar', a distinct call from hard-currency sovereigns."
T. Rowe Price,Equities - General,,N,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Row 0 is the broad asset-class stance, 'We remain neutral on equities', separate from the geographic dials."
T. Rowe Price,US Equities,,N,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Row 1 is the neutral 'U.S. equity dial' call, a distinct geography from the broad equities view."
T. Rowe Price,Europe Equities,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Row 2 is the underweight 'Europe equity dial' on 'elevated energy prices', a separate geographic call."
T. Rowe Price,Japan Equities,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Row 3 is the underweight 'Japan equity dial' where 'tighter policy and elevated energy prices could temper momentum', a distinct geography."
T. Rowe Price,Emerging Markets Equities,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Row 4 is the overweight 'Emerging Markets (EM) equity dial', a separate geographic call from the others."
T. Rowe Price,Growth,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.6000,distinct,kept,false,"Row 0 is the broad factor tilt, 'shifted to a modest overweight to growth', separate from the regional growth/value pair trades."
T. Rowe Price,US Growth,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.6000,distinct,kept,false,"Row 1 is the 'U.S. Growth vs. Value' pair favoring US growth, a distinct call from the broad and ex-US factor tilts."
T. Rowe Price,US Value,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.6000,distinct,kept,false,"Row 2 is the implied underweight to 'U.S. value' within the US pair trade, a separate leaf and view."
T. Rowe Price,Global ex-US Growth,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.6000,distinct,kept,false,"Row 3 is the 'Global ex-U.S. Growth vs. Value' dial pointing underweight growth, a distinct regional pair."
T. Rowe Price,Global ex-US Value,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,short_label_containment + structural,0.6000,distinct,kept,false,"Row 4 is the implied overweight to 'global ex-U.S. value' within the ex-US pair, a separate leaf and view."
T. Rowe Price,US IG Credit,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6000,distinct,kept,false,"Row 0 is the underweight 'U.S. Investment Grade (IG) dial' where 'spreads are expensive', a separate call from ex-US IG."
T. Rowe Price,Global ex-US IG Credit,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6000,distinct,kept,false,"Row 1 is the overweight 'Developed ex-U.S. IG (Hedged) dial' on 'attractive yields', an opposite and distinct call."
T. Rowe Price,Small/Mid-Cap,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6667,distinct,kept,false,"Row 0 is the broad small-cap tilt 'maintaining an overweight', separate from the regional large-vs-small pair trades."
T. Rowe Price,US Large Cap,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6667,distinct,kept,false,"Row 1 is the underweight 'U.S. Large- vs. Small-Cap' dial for large caps, a distinct pair call."
T. Rowe Price,US Small Cap,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6667,distinct,kept,false,"Row 2 is the implied overweight to 'U.S. small caps' within the US pair, a separate leaf and view."
T. Rowe Price,Global ex-US Large Cap,,U,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6667,distinct,kept,false,"Row 3 is the underweight 'Global ex-U.S. Large- vs. Small-Cap' dial for large caps, a distinct regional pair."
T. Rowe Price,Global ex-US Small Cap,,O,2026 Midyear Market Outlook: Five shifts reshaping markets,16/06/2026,near_leaf,structural,0.6667,distinct,kept,false,"Row 4 is the implied overweight to 'global ex-U.S. small caps' within the ex-US pair, a separate leaf and view."
Troy AM,AI,,O,Half Year Letter 2026,16/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 0 is the thematic AI stance 'significantly invested in AI through ownership of the hyperscalers', separate from a specific stock call."
Troy AM,IT/Tech/Telecomms (inc. AI),,O,Half Year Letter 2026,16/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 1 is a distinct company-specific call on Amadeus's 'travel-technology exposure', not the broad AI theme."
U.S. Bank,AI,,O,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 0 is the broad 'Innovation is an important equity theme' AI call, separate from specific sector positions."
U.S. Bank,IT/Tech/Telecomms (inc. AI),,O,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment,0.2000,distinct,kept,false,"Row 1 is the distinct sector positioning in 'semiconductor, technology hardware and power generation companies', not the broad AI theme."
U.S. Bank,Equities - General,,O,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,This is the firm's broad asset-allocation stance — 'U.S. Bank remains constructive on equities' — not a country-specific EM call.
U.S. Bank,Taiwan Equities,,O,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"Taiwan is a specific country call driven by 'strong demand tied to AI investment,' separate from the broad EM leaf."
U.S. Bank,South Korea Equities,,O,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,South Korea is a distinct country call — 'strong AI-related demand ... backdrop for South Korean equities' — separate from Taiwan and broad EM.
U.S. Bank,Emerging Markets Equities,,N,Q3 2026 Investment Outlook,30/06/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"The broad Emerging Markets call is a neutral balance of 'diversification benefits against concentrated leadership,' a different stance and view from the single-country overweights."
Vanguard,Japan Govt Bonds,,U,Vanguard’s mid-year investment update,03/07/2026,near_leaf,structural,0.5000,distinct,kept,false,"Japan is a bearish rate call on 'two further rate hikes ... take rates to 1.25%,' a different country and view from China."
Vanguard,China Govt Bonds,,N,Vanguard’s mid-year investment update,03/07/2026,near_leaf,structural,0.5000,distinct,kept,false,China is a separate neutral call — PBoC 'likely to stay cautious and keep rates on hold' — a different sovereign from Japan.
Verus (merged with Cerity Partners),Short-Dated US Treasuries,,O,Q2 2026 Review and Q3 2026 Economic and Market Outlook,06/07/2026,near_leaf,structural,0.6000,distinct,kept,false,Short-dated is the positive leg of a curve-steepening view — 'short rates decline' — a different maturity segment from long-dated.
Verus (merged with Cerity Partners),Long-Dated US Treasuries,,N,Q2 2026 Review and Q3 2026 Economic and Market Outlook,06/07/2026,near_leaf,structural,0.6000,distinct,kept,false,Long-dated is the neutral leg — 'intermediate-to-long rates staying around current levels' — a genuinely different part of the curve.
Vontobel,Equities - General,,O,Investors Outlook July 2026,03/09/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,This is the broad asset-allocation overweight — 'Our overweight positioning in equities remains in place' — not a geography call.
Vontobel,Emerging Markets Equities,,O,Investors Outlook July 2026,03/09/2026,near_leaf,short_label_containment + structural,0.5000,distinct,kept,false,"The EM call is an explicit specific preference — 'we still prefer emerging-market (EM) stocks, where we have an overweight stance' — distinct from the broad equity stance."
